_id,numero_pedido,usuario_id,restaurante_id,itens[0].prato_id,itens[1].prato_id,itens[2].prato_id,itens[3].prato_id,itens[4].prato_id,itens[0].nome,itens[1].nome,itens[2].nome,itens[3].nome,itens[4].nome,itens[0].quantidade,itens[1].quantidade,itens[2].quantidade,itens[3].quantidade,itens[4].quantidade,itens[0].preco_unitario,itens[1].preco_unitario,itens[2].preco_unitario,itens[3].preco_unitario,itens[4].preco_unitario,itens[0].preco_adicional,itens[1].preco_adicional,itens[2].preco_adicional,itens[3].preco_adicional,itens[4].preco_adicional,itens[0].observacoes,itens[1].observacoes,itens[2].observacoes,itens[3].observacoes,itens[4].observacoes,subtotal,taxa_entrega,desconto,valor_total,forma_pagamento.tipo,forma_pagamento.detalhes.bandeira,forma_pagamento.detalhes.ultimos_digitos,status_pagamento,tipo_pedido,endereco_entrega.rua,endereco_entrega.numero,endereco_entrega.complemento,endereco_entrega.bairro,endereco_entrega.cidade,endereco_entrega.estado,endereco_entrega.cep,endereco_entrega.coordenadas[0],endereco_entrega.coordenadas[1],status_pedido,historico_status[0].status,historico_status[1].status,historico_status[2].status,historico_status[3].status,historico_status[4].status,historico_status[0].data,historico_status[1].data,historico_status[2].data,historico_status[3].data,historico_status[4].data,historico_status[0].observacao,historico_status[1].observacao,historico_status[2].observacao,historico_status[3].observacao,historico_status[4].observacao,data_hora_pedido,data_hora_entrega_estimada,entregador.nome,entregador.telefone,avaliacao_id,cupom_id,observacoes,origem_pedido
683d8d06c709d34c0311e8a4,PED-20250322-000117,683d8d05c709d34c0311e3c1,683d8d05c709d34c0311e4a1,683d8d05c709d34c0311e7af,683d8d05c709d34c0311e7b6,683d8d05c709d34c0311e7b8,683d8d05c709d34c0311e7b1,,Awesome Silk Chips,Recycled Aluminum Cheese,Refined Cotton Pants,Elegant Aluminum Computer,,1,3,1,3,,108.25182368659031,131.62337574070645,104.30940811906385,45.939693312556344,,0,0,0,0,,Spectaculum asperiores truculenter cursim comptus.,Spectaculum cerno tubineus infit.,Aestus odit ascit.,Delectatio aliqua deprecator aspicio.,,745.25,5.006544464977555,0,750.26,pix,Visa,7235,aprovado,delivery,State Avenue,231,,Greater Manchester,New Isidrochester,NC,35656-200,58.3981,50.083,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-03-22T15:01:52.602Z,2025-03-22T16:33:07.181Z,2025-03-22T17:33:28.142Z,2025-03-22T19:14:18.777Z,2025-03-23T02:34:55.009Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-03-22T15:01:52.602Z,2025-03-23T04:37:57.999Z,Adeline,844-709-7264,683d8d06c709d34c0311ef10,,Aer adsidue strues vito ascit accommodo.,website
683d8d06c709d34c0311e8a6,PED-20241006-000119,683d8d05c709d34c0311e375,683d8d05c709d34c0311e49c,683d8d05c709d34c0311e772,,,,,Small Marble Car,,,,,3,,,,,97.1755576426081,,,,,0,,,,,Bibo aro adsidue.,,,,,291.53,13.034167196067953,0,304.56,cartao_debito,Visa,2436,aprovado,delivery,Fahey Skyway,644,Apto 103,Gloucestershire,Hyattburgh,AL,42629-172,176.2272,67.938,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-10-06T03:17:29.908Z,2024-10-06T05:34:18.779Z,2024-10-06T07:51:02.966Z,2024-10-06T13:36:05.544Z,2024-10-06T14:05:57.022Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-10-06T03:17:29.908Z,2024-10-06T08:36:58.015Z,Burdette,(737) 971-0315 x2955,,,Vomito undique tricesimus statua adeo audentia speciosus sol varius.,app_mobile
683d8d06c709d34c0311e8aa,PED-20240915-000123,683d8d05c709d34c0311e393,683d8d05c709d34c0311e492,683d8d05c709d34c0311e6c2,,,,,Recycled Steel Towels,,,,,1,,,,,141.85689440748422,,,,,0,,,,,Dedico administratio viscus decens uredo utroque vir ancilla teres nulla.,,,,,141.86,8.12152590022711,0,149.98,dinheiro,Visa,2672,pendente,retirada,Olen Forks,873,Apto 95,Derbyshire,Christoptown,CO,82867-274,-61.9209,64.0542,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-09-15T08:25:20.626Z,2024-09-15T09:13:28.347Z,2024-09-15T13:30:15.454Z,2024-09-15T14:45:13.962Z,2024-09-15T20:32:14.345Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-09-15T08:25:20.626Z,2024-09-15T20:58:51.582Z,Pascale,(435) 399-2802,683d8d06c709d34c0311efa8,,Avarus surgo avarus aedificium tum colligo.,app_mobile
683d8d06c709d34c0311e8ab,PED-20241105-000124,683d8d05c709d34c0311e340,683d8d05c709d34c0311e4a6,683d8d06c709d34c0311e80b,683d8d06c709d34c0311e80d,,,,Bespoke Metal Shirt,Luxurious Rubber Chair,,,,3,3,,,,119.67818771742529,125.33640329436848,,,,0,0,,,,Crapula callide accommodo cibo totam temperantia teneo.,Adinventitias censura cupressus appello ducimus cuius denique expedita concedo vigilo.,,,,735.04,3.7011787563069087,0,738.74,dinheiro,Visa,3095,aprovado,retirada,Elizabeth Walk,95869,Casa 4,Wiltshire,Wisokyland,OR,61503-677,38.0796,-81.6968,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-11-06T02:13:25.588Z,2024-11-06T03:56:28.147Z,2024-11-06T08:20:28.832Z,2024-11-06T11:20:42.247Z,2024-11-06T18:37:05.916Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-11-06T02:13:25.588Z,2024-11-06T23:15:36.652Z,Wilfred,761.397.0129 x7207,683d8d06c709d34c0311efc4,,Tenus tres modi.,website
683d8d06c709d34c0311e8ae,PED-20240606-000127,683d8d05c709d34c0311e378,683d8d05c709d34c0311e479,683d8d05c709d34c0311e4f7,683d8d05c709d34c0311e4fe,,,,Fantastic Steel Shirt,Sleek Aluminum Pants,,,,1,2,,,,72.63292983235718,41.77607764232451,,,,0,0,,,,Acsi ante crapula audio casso desidero cometes caritas.,Benigne qui dedecor veritas debilito caute alioqui cervus veniam antepono.,,,,156.19,12.093770546513344,0,168.28,cartao_credito,Visa,1836,recusado,delivery,Bauch Dale,448,Apto 165,Monroe County,Makennaton,RI,55737-286,-63.6961,57.9439,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-06-06T19:31:37.155Z,2024-06-06T21:16:07.931Z,2024-06-06T23:22:23.932Z,2024-06-07T00:19:59.399Z,2024-06-07T07:22:31.921Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-06-06T19:31:37.155Z,2024-06-07T19:07:12.824Z,Lucy,(532) 271-2824 x8466,683d8d06c709d34c0311eec9,,Dolorem ademptio abbas.,app_mobile
683d8d06c709d34c0311e8b0,PED-20240618-000129,683d8d05c709d34c0311e3c2,683d8d05c709d34c0311e49e,683d8d05c709d34c0311e78d,,,,,Unbranded Gold Towels,,,,,1,,,,,84.1171275225827,,,,,0,,,,,Aliquam civis aliqua crepusculum vitiosus.,,,,,84.12,11.186387024030642,23.167086921367257,72.14,dinheiro,Visa,7955,aprovado,retirada,Frontage Road,562,Apto 159,Herefordshire,New Maevetown,IL,36849-310,7.1536,33.9284,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-06-18T06:15:41.922Z,2024-06-18T06:43:59.901Z,2024-06-18T11:28:56.821Z,2024-06-18T17:44:52.796Z,2024-06-18T19:29:01.607Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-06-18T06:15:41.922Z,2024-06-19T04:54:32.260Z,Adelbert,284-981-2398 x870,683d8d06c709d34c0311ee61,,Ab delego comptus claro aduro taceo tergum.,website
683d8d06c709d34c0311e8b4,PED-20250225-000133,683d8d05c709d34c0311e323,683d8d05c709d34c0311e499,683d8d05c709d34c0311e744,683d8d05c709d34c0311e746,683d8d05c709d34c0311e743,683d8d05c709d34c0311e74e,683d8d05c709d34c0311e74c,Generic Plastic Shirt,Fantastic Bamboo Mouse,Small Rubber Pizza,Sleek Granite Fish,Refined Rubber Chips,2,1,1,3,2,111.55924096826388,34.67371784524495,18.717831643238018,60.362483323339895,39.39792267000382,0,0,0,0,0,Coma aranea creta tener trepide sponte aperte.,Caelum causa admiratio.,Adipiscor excepturi terga averto teneo pecco unus.,Valetudo cruentus absque solvo.,Ademptio territo condico vae vulgo tergiversatio vomer vivo averto somnus.,536.39,7.775237247871104,0,544.17,pix,Visa,9326,aprovado,delivery,Brennan Extension,9843,Casa 4,Avon,Beulahbury,TX,80670-986,-31.2756,15.5414,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-02-25T10:57:05.369Z,2025-02-25T12:33:33.370Z,2025-02-25T16:08:07.745Z,2025-02-25T21:29:11.077Z,2025-02-25T22:35:11.088Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-02-25T10:57:05.369Z,2025-02-26T07:52:41.467Z,Eloy,1-420-656-9497 x545,683d8d06c709d34c0311ee1d,,Tibi denego sui quaerat nihil acidus aegrotatio varius.,website
683d8d06c709d34c0311e8b5,PED-20250510-000134,683d8d05c709d34c0311e402,683d8d05c709d34c0311e491,683d8d05c709d34c0311e6ac,,,,,Unbranded Silk Bacon,,,,,3,,,,,113.11446374742239,,,,,0,,,,,Cohibeo triumphus denego caterva copiose stabilis labore.,,,,,339.34,10.371899788829937,13.399066312717604,336.32,dinheiro,Visa,8059,aprovado,retirada,Westfield Road,37685,Casa 5,Rutland,Runolfsdottirport,NE,48003-503,23.331,-76.3348,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2025-05-10T14:19:33.000Z,2025-05-10T14:42:56.662Z,2025-05-10T16:48:32.804Z,2025-05-10T20:59:23.163Z,2025-05-10T23:25:23.351Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2025-05-10T14:19:33.000Z,2025-05-10T16:56:02.574Z,Ena,1-363-612-0907 x0954,,,Pax qui desipio demonstro suasoria acer crepusculum.,website
683d8d06c709d34c0311e8b6,PED-20241217-000135,683d8d05c709d34c0311e419,683d8d05c709d34c0311e48d,683d8d05c709d34c0311e667,683d8d05c709d34c0311e661,683d8d05c709d34c0311e667,,,Licensed Concrete Shirt,Rustic Bamboo Shoes,Licensed Concrete Shirt,,,3,3,1,,,49.518254311839016,78.5609348836094,49.518254311839016,,,0,0,0,,,Volo conservo tripudio deorsum tamisium stips sumo facilis versus talio.,Depopulo auxilium ubi defetiscor tertius.,Chirographum blanditiis atqui neque usitas iure cervus.,,,433.76,10.300565214969607,0,444.06,pix,Visa,7283,aprovado,retirada,Rosenbaum Vista,774,Casa 5,Nottinghamshire,Thornton,HI,37472-724,41.5056,-33.5732,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-12-17T09:07:57.147Z,2024-12-17T10:10:49.336Z,2024-12-17T14:36:55.325Z,2024-12-17T20:10:49.830Z,2024-12-18T02:59:23.028Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-12-17T09:07:57.147Z,2024-12-17T12:05:59.231Z,John,(213) 871-5137 x519,,,Terreo apud terra amaritudo bos tenuis sollers unde sunt.,app_mobile
683d8d06c709d34c0311e8b7,PED-20250131-000136,683d8d05c709d34c0311e46f,683d8d05c709d34c0311e489,683d8d05c709d34c0311e620,683d8d05c709d34c0311e619,,,,Fresh Aluminum Bike,Rustic Wooden Car,,,,2,1,,,,122.52922465301802,86.97726494675443,,,,0,0,,,,Terminatio calamitas tonsor alius.,Vulgus strues aptus eveniet.,,,,332.04,14.675928623644152,0,346.71,dinheiro,Visa,9765,pendente,delivery,Walker Highway,438,,Grant County,Lake Irvingtown,MA,14556-382,68.4039,54.1321,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2025-01-31T04:29:02.189Z,2025-01-31T05:45:35.178Z,2025-01-31T08:47:02.400Z,2025-01-31T09:03:11.673Z,2025-01-31T14:37:36.061Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2025-01-31T04:29:02.189Z,2025-02-01T03:24:03.298Z,Mckenzie,802-363-4187 x51014,,,Tenetur crebro cubicularis nam.,telefone
683d8d06c709d34c0311e8bf,PED-20241026-000144,683d8d05c709d34c0311e336,683d8d05c709d34c0311e481,683d8d05c709d34c0311e59c,,,,,Small Steel Ball,,,,,1,,,,,5.349849747019752,,,,,0,,,,,Adipiscor chirographum taedium considero.,,,,,5.35,11.965330249125945,0,17.32,cartao_credito,Visa,6242,recusado,delivery,Cassidy Lake,808,,Oxfordshire,Newton,AK,35837-853,17.0516,19.9634,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-10-26T19:28:25.539Z,2024-10-26T19:54:56.655Z,2024-10-27T00:36:07.988Z,2024-10-27T02:33:15.447Z,2024-10-27T08:21:50.815Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-10-26T19:28:25.539Z,2024-10-27T01:43:35.415Z,Melyssa,350.865.3881 x907,,,Tergiversatio tum conduco adiuvo.,telefone
683d8d06c709d34c0311e8c7,PED-20241125-000152,683d8d05c709d34c0311e3eb,683d8d05c709d34c0311e4a7,683d8d06c709d34c0311e817,683d8d06c709d34c0311e816,683d8d06c709d34c0311e811,683d8d06c709d34c0311e815,,Fantastic Concrete Cheese,Soft Plastic Chicken,Handcrafted Aluminum Car,Practical Ceramic Computer,,1,1,3,1,,134.45010803675098,45.48659228469063,63.86545993093966,21.216229180491062,,0,0,0,0,,Aperiam suadeo cupiditas appono comes cenaculum vilicus.,Turpis toties trepide ver cado dolorum.,Cuppedia adopto adinventitias tergiversatio quo versus turba voco.,Quasi adipiscor voveo.,,392.75,11.709328459839384,0,404.46,cartao_credito,Visa,7318,recusado,delivery,Jacinto Lights,2832,Apto 99,Lake County,Alleneton,NJ,93420-765,77.7237,-63.6916,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-11-25T09:36:05.967Z,2024-11-25T10:28:33.029Z,2024-11-25T11:23:26.882Z,2024-11-25T12:50:12.360Z,2024-11-25T20:39:27.081Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-11-25T09:36:05.967Z,2024-11-26T05:59:21.809Z,Ardella,257-736-4432 x3240,683d8d06c709d34c0311ee4e,,Denique sperno adstringo infit.,website
683d8d06c709d34c0311e8c8,PED-20241013-000153,683d8d05c709d34c0311e381,683d8d05c709d34c0311e49a,683d8d05c709d34c0311e75c,683d8d05c709d34c0311e758,683d8d05c709d34c0311e75a,683d8d05c709d34c0311e759,,Practical Silk Keyboard,Modern Steel Chicken,Rustic Cotton Fish,Bespoke Gold Car,,1,1,3,1,,61.47711299328661,143.7097533277654,108.0221242600473,134.00930951815516,,0,0,0,0,,Paens utique assumenda tergum ustilo pauci numquam esse currus.,Tertius dapifer uterque adinventitias vae varietas.,Canto acquiro advoco vulnero cado derelinquo claro arca.,Amplexus sodalitas amitto varius abbas odio somnus volaticus vir.,,663.26,4.192409374427733,0,667.45,dinheiro,Visa,9240,pendente,retirada,VonRueden Island,4424,,County Tyrone,Sanfordshire,NE,54366-624,-33.2988,-48.2484,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-10-13T13:32:36.903Z,2024-10-13T14:07:38.302Z,2024-10-13T15:29:28.210Z,2024-10-13T21:47:16.959Z,2024-10-13T23:50:40.993Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-10-13T13:32:36.903Z,2024-10-13T22:05:34.532Z,Antonietta,318.896.7128 x1704,683d8d06c709d34c0311ef91,,Surgo decimus texo teres saepe tenuis vesper.,website
683d8d06c709d34c0311e8c9,PED-20250206-000154,683d8d05c709d34c0311e3ac,683d8d05c709d34c0311e4a6,683d8d06c709d34c0311e80a,,,,,Incredible Granite Gloves,,,,,3,,,,,44.52489980997116,,,,,0,,,,,Amicitia claro aetas uxor stillicidium colo patrocinor deputo.,,,,,133.57,4.0490601297108695,0,137.62,pix,Visa,0756,recusado,retirada,13th Street,60683,Casa 3,Scott County,Raymondtown,OR,08813-632,159.1293,34.8143,em_preparo,recebido,confirmado,em_preparo,,,2025-02-07T00:52:53.726Z,2025-02-07T02:27:18.215Z,2025-02-07T05:07:41.221Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2025-02-07T00:52:53.726Z,2025-02-07T07:18:45.818Z,Alva,795-681-5316 x16663,,,Amplexus anser corrigo patruus pecto.,telefone
683d8d06c709d34c0311e8d0,PED-20240905-000161,683d8d05c709d34c0311e369,683d8d05c709d34c0311e4a0,683d8d05c709d34c0311e7a3,683d8d05c709d34c0311e7a5,,,,Sleek Marble Hat,Bespoke Bronze Car,,,,1,2,,,,51.25014103880532,121.32588205078515,,,,0,0,,,,Adfectus appono accedo toties astrum corpus.,Explicabo beneficium sophismata bardus voluptate vix aut.,,,,293.9,8.331712776118225,0,302.23,cartao_credito,Visa,6395,aprovado,delivery,W Lake Street,9741,,Surrey,Marionchester,CO,85073-043,-90.2749,69.1634,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-09-05T05:26:20.224Z,2024-09-05T06:45:42.385Z,2024-09-05T08:33:51.102Z,2024-09-05T11:27:06.043Z,2024-09-05T18:43:39.463Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-09-05T05:26:20.224Z,2024-09-06T03:16:03.065Z,Freeman,693-439-5947 x426,,,Sollers tondeo aedificium.,telefone
683d8d06c709d34c0311e8d7,PED-20250516-000168,683d8d05c709d34c0311e319,683d8d05c709d34c0311e49c,683d8d05c709d34c0311e773,683d8d05c709d34c0311e773,683d8d05c709d34c0311e773,683d8d05c709d34c0311e771,,Sleek Wooden Computer,Sleek Wooden Computer,Sleek Wooden Computer,Luxurious Metal Shoes,,1,1,2,2,,54.47121396400059,54.47121396400059,54.47121396400059,104.8193034709658,,0,0,0,0,,Acer quae consequuntur eveniet.,Denego ter dicta autus dolor.,Ventito possimus complectus sumo crinis demo quo creator depraedor.,Somniculosus officiis depulso tepesco averto terebro.,,427.52,0.5197030061956132,18.75672665597402,409.29,cartao_credito,Visa,1919,pendente,delivery,Koepp Turnpike,856,Casa 5,Berkshire,Newellville,UT,90689-438,-21.1679,-41.5792,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-05-16T13:48:03.918Z,2025-05-16T13:52:25.498Z,2025-05-16T17:32:38.307Z,2025-05-17T00:16:15.789Z,2025-05-17T01:21:27.354Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-05-16T13:48:03.918Z,2025-05-16T14:35:33.982Z,Sammy,525-971-5430,683d8d06c709d34c0311ee8f,,Turbo cernuus tamquam incidunt cognomen cupiditas cunctatio explicabo compello.,website
683d8d06c709d34c0311e8dd,PED-20240812-000174,683d8d05c709d34c0311e2e2,683d8d05c709d34c0311e491,683d8d05c709d34c0311e6b1,683d8d05c709d34c0311e6b2,683d8d05c709d34c0311e6b9,683d8d05c709d34c0311e6b4,,Licensed Silk Chips,Refined Concrete Computer,Fresh Bronze Keyboard,Luxurious Ceramic Sausages,,3,2,3,3,,85.67851035638353,61.62245603346085,59.267154509211586,94.30038909439294,,0,0,0,0,,In neque aureus deporto curto agnitio sono tantillus.,Corroboro tollo vere absorbeo cogito.,Totidem adsum verumtamen confero volup qui vesper ullam.,Bellum vos vallum condico.,,840.98,14.160260632281119,5.2610786726975896,849.88,dinheiro,Visa,4922,recusado,retirada,Conn Track,40383,Apto 25,Tyne and Wear,San Antonio,FL,51092-922,92.6717,-67.0468,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-08-12T23:50:06.318Z,2024-08-13T01:53:27.727Z,2024-08-13T02:36:05.766Z,2024-08-13T08:49:43.154Z,2024-08-13T10:42:19.496Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-08-12T23:50:06.318Z,2024-08-13T00:04:27.309Z,Beverly,265-760-0492,683d8d06c709d34c0311eedc,,Consequatur tactus vereor talus.,website
683d8d06c709d34c0311e8e2,PED-20240725-000179,683d8d05c709d34c0311e3bd,683d8d05c709d34c0311e48a,683d8d05c709d34c0311e62d,,,,,Sleek Rubber Soap,,,,,2,,,,,69.10638916603054,,,,,0,,,,,Denique sui texo vinco vere curis solus quaerat caelum.,,,,,138.21,13.23563629518191,0,151.45,cartao_credito,Visa,6807,recusado,retirada,Leuschke Port,658,Casa 5,Calhoun County,North Laverne,MT,38572-631,-23.5629,-70.2043,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-07-25T21:45:03.806Z,2024-07-25T23:45:13.869Z,2024-07-26T00:36:32.580Z,2024-07-26T05:26:33.893Z,2024-07-26T12:59:33.132Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-07-25T21:45:03.806Z,2024-07-26T15:37:55.516Z,Darrin,(674) 642-3479 x9396,683d8d06c709d34c0311efa0,,Defetiscor vigor molestiae adipisci necessitatibus.,website
683d8d06c709d34c0311e8e5,PED-20250516-000182,683d8d05c709d34c0311e366,683d8d05c709d34c0311e480,683d8d05c709d34c0311e58c,683d8d05c709d34c0311e583,683d8d05c709d34c0311e587,,,Sleek Bronze Ball,Gorgeous Marble Shirt,Recycled Metal Sausages,,,1,1,2,,,89.27661602931485,99.43977094450997,29.595019616335136,,,0,0,0,,,Vicissitudo repudiandae vigor quae comptus.,Aeneus absum bos.,Consectetur pel valeo suggero dapifer tam aqua tempus.,,,247.91,2.219139256187167,10.256916320718595,239.87,cartao_debito,Visa,6647,pendente,retirada,Jackson Avenue,7053,Casa 1,Worcestershire,Fort Toneyport,MT,73458-502,-38.7049,-4.2802,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2025-05-16T20:13:40.929Z,2025-05-16T22:19:08.427Z,2025-05-17T02:37:25.156Z,2025-05-17T03:38:24.329Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2025-05-16T20:13:40.929Z,2025-05-17T05:22:41.116Z,Geovanny,376-801-9451 x80575,,,Anser deporto curriculum viscus acsi vulpes baiulus suscipit demum.,telefone
683d8d06c709d34c0311e8e6,PED-20240603-000183,683d8d05c709d34c0311e372,683d8d05c709d34c0311e47d,683d8d05c709d34c0311e556,683d8d05c709d34c0311e544,,,,Oriental Granite Towels,Unbranded Concrete Salad,,,,2,2,,,,73.56636956956497,10.101366314615264,,,,0,0,,,,Absque bene aeneus.,Vito surgo eveniet curis auctor blanditiis demulceo subvenio nesciunt cena.,,,,167.34,9.12226591487279,10.291848944110198,166.17,dinheiro,Visa,7922,aprovado,retirada,Fadel Hill,5073,Apto 12,East Sussex,West Verdie,IL,37777-248,-167.8114,49.4906,em_preparo,recebido,confirmado,em_preparo,,,2024-06-04T00:35:23.177Z,2024-06-04T02:23:39.797Z,2024-06-04T04:55:24.827Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2024-06-04T00:35:23.177Z,2024-06-04T14:23:10.962Z,Betty,(810) 829-5965 x33063,,,Terra carmen viduo paens acervus bellicus ullam abstergo ara modi.,telefone
683d8d06c709d34c0311e8f0,PED-20241214-000193,683d8d05c709d34c0311e2ee,683d8d05c709d34c0311e499,683d8d05c709d34c0311e750,683d8d05c709d34c0311e744,683d8d05c709d34c0311e750,,,Handcrafted Plastic Cheese,Generic Plastic Shirt,Handcrafted Plastic Cheese,,,3,1,1,,,17.57801657972619,111.55924096826388,17.57801657972619,,,0,0,0,,,Vis speculum crebro molestias arbor.,Crebro corrigo tenetur corona utilis laudantium.,Viscus tenuis paens hic curo stipes adulescens.,,,181.87,7.275414106288923,0,189.15,dinheiro,Visa,0471,pendente,retirada,Jasen Lights,96573,,Surrey,Boganboro,WI,68940-465,165.3238,63.4134,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2024-12-14T20:50:00.087Z,2024-12-14T21:49:30.159Z,2024-12-14T22:38:27.833Z,2024-12-15T02:32:12.319Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2024-12-14T20:50:00.087Z,2024-12-15T13:19:32.707Z,Derick,1-247-899-9830 x69470,,,Capillus incidunt earum.,website
683d8d06c709d34c0311e8f3,PED-20240704-000196,683d8d05c709d34c0311e409,683d8d05c709d34c0311e47a,683d8d05c709d34c0311e51f,683d8d05c709d34c0311e50e,683d8d05c709d34c0311e51c,683d8d05c709d34c0311e518,,Generic Silk Ball,Sleek Ceramic Soap,Refined Bronze Pants,Rustic Marble Pants,,2,2,1,2,,49.84816526526179,15.121697984630146,10.629771859146476,145.97552881287746,,0,0,0,0,,Spiculum vicinus debitis adopto.,Dens est aggredior.,Solvo vicissitudo arcesso victus arbustum accommodo adficio.,Labore beatae verbum repudiandae vis tum.,,432.52,2.3194549186168576,0,434.84,pix,Visa,6064,aprovado,retirada,Jast Parks,8844,Apto 21,Merseyside,Dickinsonhaven,NJ,02101-373,88.6598,60.9344,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-07-04T11:12:52.224Z,2024-07-04T11:59:06.059Z,2024-07-04T13:44:39.085Z,2024-07-04T14:55:24.340Z,2024-07-04T15:00:34.980Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-07-04T11:12:52.224Z,2024-07-05T08:50:31.328Z,Winfield,(271) 378-1029 x3044,,,Coniuratio aiunt cedo.,app_mobile
683d8d06c709d34c0311e8f7,PED-20250503-000200,683d8d05c709d34c0311e300,683d8d05c709d34c0311e491,683d8d05c709d34c0311e6a8,683d8d05c709d34c0311e6b0,683d8d05c709d34c0311e6af,,,Ergonomic Concrete Car,Recycled Ceramic Towels,Modern Wooden Pants,,,1,2,2,,,73.27039309244444,88.68636681543093,143.15063008516512,,,0,0,0,,,Quia bestia vulticulus.,Uberrime expedita temperantia vestigium cruentus.,Vereor statim adstringo vitae aliqua una condico.,,,536.94,6.621504138819388,0,543.57,cartao_debito,Visa,3490,pendente,retirada,Brekke Field,5088,Casa 4,Central,Fort Lexie,WV,29081-293,131.6942,-85.8271,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2025-05-03T03:26:47.889Z,2025-05-03T04:21:33.522Z,2025-05-03T05:56:20.266Z,2025-05-03T10:51:49.032Z,2025-05-03T14:07:20.674Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2025-05-03T03:26:47.889Z,2025-05-03T12:33:45.094Z,Herman,(280) 947-5345 x4084,,,Nesciunt voro aperio sulum nobis tergum calco ago peior tactus.,app_mobile
683d8d06c709d34c0311e8f8,PED-20250305-000201,683d8d05c709d34c0311e2b1,683d8d05c709d34c0311e498,683d8d05c709d34c0311e737,,,,,Modern Wooden Chicken,,,,,3,,,,,97.47239037913594,,,,,0,,,,,Verumtamen amita pel deludo bellicus conicio.,,,,,292.42,10.198162736795672,0,302.62,cartao_debito,Visa,4389,aprovado,retirada,Jodie Hill,9596,Casa 5,Greater Manchester,Micahstead,CO,84408-481,-177.2595,-7.0423,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2025-03-05T17:27:00.426Z,2025-03-05T18:23:21.526Z,2025-03-05T22:14:55.095Z,2025-03-06T01:52:24.533Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2025-03-05T17:27:00.426Z,2025-03-06T07:35:41.841Z,Jovany,1-283-817-8520 x503,,,Aufero conspergo assentator derelinquo casus fugit tamdiu.,telefone
